1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,1
108,0
109,1
110,1
111,0
112,0
113,1
114,0
115,0
116,0
117,0
118,0
119,0
120,2
121,0
122,1
123,1
124,2
125,2
126,0
127,2
128,2
129,0
130,2
131,0
132,2
133,1
134,0
135,2
136,0
137,1
138,0
139,0
140,0
141,0
142,2
143,2
144,1
145,2
146,2
147,5
148,3
149,2
150,2
151,3
152,4
153,2
154,2
155,2
156,1
157,0
158,0
159,2
160,1
161,2
162,2
163,2
164,2
165,0
166,1
167,4
168,2
169,2
170,1
171,4
172,1
173,1
174,4
175,3
176,2
177,2
178,3
179,4
180,2
181,5
182,2
183,3
184,3
185,1
186,3
187,2
188,8
189,5
190,3
191,3
192,2
193,3
194,2
195,1
196,3
197,3
198,5
199,4
200,5
201,3
202,4
203,2
204,2
205,3
206,2
207,4
208,2
209,4
210,2
211,2
212,5
213,3
214,2
215,3
216,2
217,2
218,7
219,5
220,1
221,4
222,4
223,2
224,3
225,2
226,2
227,2
228,6
229,3
230,3
231,2
232,2
233,1
234,4
235,4
236,1
237,1
238,1
239,2
240,4
241,1
242,2
243,3
244,2
245,4
246,2
247,3
248,2
249,3
250,2
251,4
252,3
253,3
254,4
255,3
256,3
257,2
258,4
259,2
260,2
261,3
262,2
263,1
264,2
265,1
266,5
267,4
268,1
269,2
270,1
271,1
272,2
273,5
274,5
275,5
276,3
277,3
278,3
279,3
280,2
281,2
